epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,7,,,0.6803432703018188,0.5186046361923218,0.6628519892692566
0,7,0.6807035207748413,,,,
1,15,,,0.6985057592391968,0.5139535069465637,0.6719995141029358
1,15,0.6404452323913574,,,,
2,23,,,0.7294212579727173,0.5406976938247681,0.6208446621894836
2,23,0.5915901064872742,,,,
3,31,,,0.7442909479141235,0.5639535188674927,0.628349781036377
3,31,0.5843523740768433,,,,
4,39,,,0.7560942769050598,0.6000000238418579,0.6143565773963928
4,39,0.5739988684654236,,,,
5,47,,,0.7583777904510498,0.6244186162948608,0.6102188229560852
5,47,0.5668146014213562,,,,
6,49,,0.5561467409133911,,,
6,55,,,0.7581522464752197,0.6313953399658203,0.6032375693321228
6,55,0.5564072132110596,,,,
7,63,,,0.7554264068603516,0.6337209343910217,0.5976241827011108
7,63,0.547027051448822,,,,
8,71,,,0.7557501792907715,0.6441860198974609,0.6200578212738037
8,71,0.5437707901000977,,,,
9,79,,,0.7689745426177979,0.6488372087478638,0.5945358276367188
9,79,0.5165442228317261,,,,
10,87,,,0.769054651260376,0.6499999761581421,0.6053290367126465
10,87,0.5075935125350952,,,,
11,95,,,0.7553887367248535,0.6465116143226624,0.6421647667884827
11,95,0.4871358275413513,,,,
12,99,,0.48877519369125366,,,
12,103,,,0.7294188737869263,0.6325581073760986,0.6306740641593933
12,103,0.4811822474002838,,,,
13,111,,,0.7409700155258179,0.6488372087478638,0.6516250371932983
13,111,0.467009961605072,,,,
14,119,,,0.7454916834831238,0.6534883975982666,0.6778436303138733
14,119,0.45086348056793213,,,,
15,127,,,0.7429869174957275,0.6441860198974609,0.7059400081634521
15,127,0.44546958804130554,,,,
16,135,,,0.7652697563171387,0.6546511650085449,0.6514778733253479
16,135,0.44385242462158203,,,,
17,143,,,0.757695198059082,0.6430232524871826,0.6866019368171692
17,143,0.44962483644485474,,,,
18,149,,0.4152562916278839,,,
18,151,,,0.7601445913314819,0.6511627435684204,0.6763737797737122
18,151,0.4442814588546753,,,,
19,159,,,0.7477596998214722,0.6523255705833435,0.6860155463218689
19,159,0.4315145015716553,,,,
20,167,,,0.7646346688270569,0.659302294254303,0.727005124092102
20,167,0.41880232095718384,,,,
21,175,,,0.7660587430000305,0.6616278886795044,0.7189981341362
21,175,0.4163688123226166,,,,
22,183,,,0.7652861475944519,0.6488372087478638,0.7225522398948669
22,183,0.4108085632324219,,,,
23,191,,,0.7583135366439819,0.6453487873077393,0.739446759223938
23,191,0.4242548644542694,,,,
24,199,,0.41405925154685974,,,
24,199,,,0.763728141784668,0.6593023538589478,0.6948397755622864
24,199,0.4152364730834961,,,,
25,207,,,0.7679368257522583,0.6627907156944275,0.7202100157737732
25,207,0.4022114872932434,,,,
26,215,,,0.7604010105133057,0.6488372087478638,0.7252520322799683
26,215,0.3912368416786194,,,,
27,223,,,0.7668960094451904,0.6639534831047058,0.7372515797615051
27,223,0.37951064109802246,,,,
28,231,,,0.7620352506637573,0.6523255705833435,0.7534309029579163
28,231,0.373884379863739,,,,
29,239,,,0.7667443752288818,0.6604651212692261,0.7391334176063538
29,239,0.374616414308548,,,,
30,247,,,0.7671898603439331,0.6604651212692261,0.744310200214386
30,247,0.3656977415084839,,,,
31,249,,0.27886784076690674,,,
31,255,,,0.77370285987854,0.6732558608055115,0.7709289789199829
31,255,0.3618103861808777,,,,
32,263,,,0.7612143754959106,0.6558139324188232,0.7440327405929565
32,263,0.35544857382774353,,,,
33,271,,,0.7735799551010132,0.6720930337905884,0.7624750137329102
33,271,0.35492318868637085,,,,
34,279,,,0.7607529163360596,0.6604651212692261,0.7676246762275696
34,279,0.3524501919746399,,,,
35,287,,,0.7783316373825073,0.6651163101196289,0.7393452525138855
35,287,0.34773990511894226,,,,
36,295,,,0.7759201526641846,0.659302294254303,0.7585824728012085
36,295,0.36171647906303406,,,,
37,299,,0.3540867567062378,,,
37,303,,,0.761448860168457,0.6604651212692261,0.7263476252555847
37,303,0.36782535910606384,,,,
38,311,,,0.7698831558227539,0.6674418449401855,0.7478962540626526
38,311,0.36326977610588074,,,,
39,319,,,0.7820816040039062,0.6686047315597534,0.7343798279762268
39,319,0.34526628255844116,,,,
40,327,,,0.7729074358940125,0.6732558012008667,0.7704856991767883
40,327,0.33107879757881165,,,,
41,335,,,0.776980996131897,0.6755813956260681,0.774079442024231
41,335,0.329237699508667,,,,
42,343,,,0.7727450132369995,0.6697673797607422,0.7725831270217896
42,343,0.3273543119430542,,,,
43,349,,0.22044235467910767,,,
43,351,,,0.7881011962890625,0.6720930337905884,0.7482656836509705
43,351,0.3247224986553192,,,,
44,359,,,0.7747784852981567,0.6732558012008667,0.7742553949356079
44,359,0.3215869665145874,,,,
45,367,,,0.778519868850708,0.6732558012008667,0.8289501070976257
45,367,0.324306458234787,,,,
46,375,,,0.7799543142318726,0.6779069900512695,0.7974162101745605
46,375,0.33599141240119934,,,,
47,383,,,0.7844939231872559,0.6709302663803101,0.7529838681221008
47,383,0.3267713785171509,,,,
48,391,,,0.7816357612609863,0.6825581789016724,0.7759955525398254
48,391,0.3154405355453491,,,,
49,399,,0.38445165753364563,,,
49,399,,,0.7803499698638916,0.6813953518867493,0.7881611585617065
49,399,0.3092394471168518,,,,
50,407,,,0.7928494811058044,0.6825581192970276,0.7815685868263245
50,407,0.3069111704826355,,,,
51,415,,,0.7907469272613525,0.6860465407371521,0.7906177043914795
51,415,0.31412866711616516,,,,
52,423,,,0.7854124903678894,0.6837208867073059,0.7917473912239075
52,423,0.31820306181907654,,,,
53,431,,,0.7986645698547363,0.6860464811325073,0.7810041904449463
53,431,0.3066710829734802,,,,
54,439,,,0.7969379425048828,0.6883720755577087,0.7927599549293518
54,439,0.3020900785923004,,,,
55,447,,,0.7965623736381531,0.6883720755577087,0.7963705062866211
55,447,0.29775458574295044,,,,
56,449,,0.2400275319814682,,,
56,455,,,0.7985678911209106,0.6906976699829102,0.799736738204956
56,455,0.29287275671958923,,,,
57,463,,,0.798554003238678,0.6906976103782654,0.7992132902145386
57,463,0.2919887602329254,,,,
58,471,,,0.8068751096725464,0.6965116262435913,0.836635172367096
58,471,0.3018532693386078,,,,
59,479,,,0.8037898540496826,0.6883720755577087,0.799100399017334
59,479,0.30200207233428955,,,,
60,487,,,0.8077771663665771,0.6883720755577087,0.7989465594291687
60,487,0.2979740798473358,,,,
61,495,,,0.8159780502319336,0.6965116262435913,0.8324412703514099
61,495,0.31817981600761414,,,,
62,499,,0.4185311496257782,,,
62,503,,,0.8073087930679321,0.6872093677520752,0.7794070243835449
62,503,0.3025668263435364,,,,
63,511,,,0.8157979249954224,0.6999999284744263,0.8261202573776245
63,511,0.2847646176815033,,,,
64,519,,,0.8131504058837891,0.6953487992286682,0.7987401485443115
64,519,0.28365790843963623,,,,
65,527,,,0.8211607933044434,0.7011627554893494,0.8196694254875183
65,527,0.28193244338035583,,,,
66,535,,,0.8203960657119751,0.7011628150939941,0.7960842251777649
66,535,0.281049519777298,,,,
67,543,,,0.8172081708908081,0.699999988079071,0.8015022873878479
67,543,0.277849942445755,,,,
68,549,,0.2592177391052246,,,
68,551,,,0.8217485547065735,0.7023255825042725,0.8402224183082581
68,551,0.27784788608551025,,,,
69,559,,,0.8146129846572876,0.6941860318183899,0.8113057017326355
69,559,0.28502345085144043,,,,
70,567,,,0.829342246055603,0.7023255825042725,0.8099082112312317
70,567,0.28092706203460693,,,,
71,575,,,0.816253125667572,0.698837161064148,0.7989262342453003
71,575,0.2772980332374573,,,,
72,583,,,0.8175549507141113,0.7011627554893494,0.8129563331604004
72,583,0.27702561020851135,,,,
