epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,49,,0.5799301266670227,,,
0,99,,0.597194254398346,,,
0,116,,,0.7364994883537292,0.55193692445755,0.6081934571266174
0,116,0.6248466372489929,,,,
1,149,,0.6513097882270813,,,
1,199,,0.578942060470581,,,
1,233,,,0.8077600002288818,0.6507415771484375,0.5975165367126465
1,233,0.6050307750701904,,,,
2,249,,0.5821657776832581,,,
2,299,,0.48498162627220154,,,
2,349,,0.5384594202041626,,,
2,350,,,0.8363772630691528,0.6933203935623169,0.561097264289856
2,350,0.574734628200531,,,,
3,399,,0.5697680711746216,,,
3,449,,0.568311333656311,,,
3,467,,,0.8499009609222412,0.7090426087379456,0.5580844283103943
3,467,0.547079861164093,,,,
4,499,,0.5577225089073181,,,
4,549,,0.44444161653518677,,,
4,584,,,0.8605523705482483,0.7257443070411682,0.5509483218193054
4,584,0.5333385467529297,,,,
5,599,,0.4917004108428955,,,
5,649,,0.5548630356788635,,,
5,699,,0.5186924338340759,,,
5,701,,,0.8661863803863525,0.7360597848892212,0.5481308102607727
5,701,0.5244283676147461,,,,
6,749,,0.5315340757369995,,,
6,799,,0.4594288468360901,,,
6,818,,,0.8734113574028015,0.7453901767730713,0.5841776728630066
6,818,0.5070852637290955,,,,
7,849,,0.5120080709457397,,,
7,899,,0.5424219369888306,,,
7,935,,,0.8833751678466797,0.7651411294937134,0.5159460306167603
7,935,0.49579721689224243,,,,
8,949,,0.5984779000282288,,,
8,999,,0.4694631099700928,,,
8,1049,,0.4363974928855896,,,
8,1052,,,0.8895847797393799,0.7750304341316223,0.5056995153427124
8,1052,0.48378971219062805,,,,
9,1099,,0.402023047208786,,,
9,1149,,0.4310690760612488,,,
9,1169,,,0.8956650495529175,0.7884117364883423,0.5165098905563354
9,1169,0.4681153893470764,,,,
10,1199,,0.37853512167930603,,,
10,1249,,0.4754088521003723,,,
10,1286,,,0.8975023031234741,0.7925069332122803,0.49084433913230896
10,1286,0.46709996461868286,,,,
11,1299,,0.33633530139923096,,,
11,1349,,0.5213354229927063,,,
11,1399,,0.5177420377731323,,,
11,1403,,,0.8982124328613281,0.7966076135635376,0.5005817413330078
11,1403,0.44329923391342163,,,,
12,1449,,0.4345158338546753,,,
12,1499,,0.39547431468963623,,,
12,1520,,,0.9063894748687744,0.8127753138542175,0.4716437757015228
12,1520,0.43923917412757874,,,,
13,1549,,0.36051303148269653,,,
13,1599,,0.43406009674072266,,,
13,1637,,,0.9072252511978149,0.8118041157722473,0.4874154031276703
13,1637,0.4303595721721649,,,,
14,1649,,0.37750422954559326,,,
14,1699,,0.49732425808906555,,,
14,1749,,0.5250188112258911,,,
14,1754,,,0.9043537378311157,0.8093359470367432,0.5098468661308289
14,1754,0.42327794432640076,,,,
15,1799,,0.402330219745636,,,
15,1849,,0.3142073154449463,,,
15,1871,,,0.907785177230835,0.8163585662841797,0.5223818421363831
15,1871,0.417316198348999,,,,
16,1899,,0.47889506816864014,,,
16,1949,,0.4876887798309326,,,
16,1988,,,0.911527693271637,0.8265689015388489,0.46046072244644165
16,1988,0.41098594665527344,,,,
17,1999,,0.4834909737110138,,,
17,2049,,0.41834622621536255,,,
17,2099,,0.33583784103393555,,,
17,2105,,,0.9130818843841553,0.8283066153526306,0.45951709151268005
17,2105,0.41296038031578064,,,,
18,2149,,0.455166757106781,,,
18,2199,,0.48393791913986206,,,
18,2222,,,0.9141631126403809,0.8278805017471313,0.4559565484523773
18,2222,0.3935387432575226,,,,
19,2249,,0.4150673449039459,,,
19,2299,,0.28932350873947144,,,
19,2339,,,0.9146395325660706,0.8300940990447998,0.48260119557380676
19,2339,0.3808400332927704,,,,
20,2349,,0.4059029817581177,,,
20,2399,,0.2349911332130432,,,
20,2449,,0.27411478757858276,,,
20,2456,,,0.9131314754486084,0.8308799266815186,0.4621529281139374
20,2456,0.3813062608242035,,,,
21,2499,,0.48110121488571167,,,
21,2549,,0.29342806339263916,,,
21,2573,,,0.9188836216926575,0.8368068933486938,0.4572514295578003
21,2573,0.37064129114151,,,,
22,2599,,0.3664604127407074,,,
22,2649,,0.3391966223716736,,,
22,2690,,,0.921000599861145,0.8414665460586548,0.4812307059764862
22,2690,0.35996517539024353,,,,
23,2699,,0.40854042768478394,,,
23,2749,,0.35159799456596375,,,
23,2799,,0.2777523398399353,,,
23,2807,,,0.9207826852798462,0.8424239158630371,0.4506731331348419
23,2807,0.3535318374633789,,,,
24,2849,,0.28538310527801514,,,
24,2899,,0.3394430875778198,,,
24,2924,,,0.9187469482421875,0.8405755162239075,0.4552075266838074
24,2924,0.35438913106918335,,,,
25,2949,,0.3913035988807678,,,
25,2999,,0.40327221155166626,,,
25,3041,,,0.9182369112968445,0.8376314640045166,0.46322664618492126
25,3041,0.35448357462882996,,,,
26,3049,,0.435120165348053,,,
26,3099,,0.3459630310535431,,,
26,3149,,0.3903176486492157,,,
26,3158,,,0.9215956330299377,0.8429275751113892,0.4818101227283478
26,3158,0.3434906303882599,,,,
