epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,49,,0.5814412832260132,,,
0,99,,0.5948958992958069,,,
0,116,,,0.7212543487548828,0.5393631458282471,0.6113370060920715
0,116,0.6247726082801819,,,,
1,149,,0.6156494617462158,,,
1,199,,0.6239922046661377,,,
1,233,,,0.8198317885398865,0.6823059320449829,0.5801917314529419
1,233,0.5985732674598694,,,,
2,249,,0.6744933724403381,,,
2,299,,0.5237525701522827,,,
2,349,,0.5024604797363281,,,
2,350,,,0.8324425220489502,0.6928225755691528,0.5722679495811462
2,350,0.573356032371521,,,,
3,399,,0.6269546747207642,,,
3,449,,0.5650166869163513,,,
3,467,,,0.8524408340454102,0.7205002903938293,0.5615940690040588
3,467,0.5464476346969604,,,,
4,499,,0.44572871923446655,,,
4,549,,0.49662142992019653,,,
4,584,,,0.8607786893844604,0.732001543045044,0.5436503291130066
4,584,0.5309659838676453,,,,
5,599,,0.523249089717865,,,
5,649,,0.6148412227630615,,,
5,699,,0.5686594247817993,,,
5,701,,,0.8660778999328613,0.7440747618675232,0.5325201749801636
5,701,0.518609344959259,,,,
6,749,,0.4862378239631653,,,
6,799,,0.4629420340061188,,,
6,818,,,0.8687071800231934,0.7499711513519287,0.5328905582427979
6,818,0.5040394067764282,,,,
7,849,,0.4716947674751282,,,
7,899,,0.5060309767723083,,,
7,935,,,0.8718667030334473,0.7571820616722107,0.5302285552024841
7,935,0.4793842136859894,,,,
8,949,,0.4626160264015198,,,
8,999,,0.5699822902679443,,,
8,1049,,0.37767842411994934,,,
8,1052,,,0.8743607401847839,0.7686172723770142,0.5246697664260864
8,1052,0.47183096408843994,,,,
9,1099,,0.3673168122768402,,,
9,1149,,0.5112389326095581,,,
9,1169,,,0.8764927387237549,0.7772637605667114,0.5116984844207764
9,1169,0.45048990845680237,,,,
10,1199,,0.534007728099823,,,
10,1249,,0.37805983424186707,,,
10,1286,,,0.8757580518722534,0.7751571536064148,0.5367447733879089
10,1286,0.44262558221817017,,,,
11,1299,,0.48904553055763245,,,
11,1349,,0.4482244849205017,,,
11,1399,,0.3647617697715759,,,
11,1403,,,0.8785284757614136,0.787153422832489,0.51508629322052
11,1403,0.43258044123649597,,,,
12,1449,,0.470140278339386,,,
12,1499,,0.5204262137413025,,,
12,1520,,,0.8736258745193481,0.7826430797576904,0.508564829826355
12,1520,0.4214116930961609,,,,
13,1549,,0.38443392515182495,,,
13,1599,,0.4749610424041748,,,
13,1637,,,0.8766974210739136,0.7827091217041016,0.5117819905281067
13,1637,0.4107707142829895,,,,
14,1649,,0.3847854733467102,,,
14,1699,,0.35879725217819214,,,
14,1749,,0.46239173412323,,,
14,1754,,,0.8803332448005676,0.7861138582229614,0.5598359704017639
14,1754,0.4043033719062805,,,,
15,1799,,0.2586647868156433,,,
15,1849,,0.44673556089401245,,,
15,1871,,,0.8786560893058777,0.7833801507949829,0.5146377086639404
15,1871,0.40247541666030884,,,,
16,1899,,0.40400126576423645,,,
16,1949,,0.3277445435523987,,,
16,1988,,,0.8822437524795532,0.7926647067070007,0.5128883719444275
16,1988,0.3819637596607208,,,,
17,1999,,0.412461519241333,,,
17,2049,,0.3128637671470642,,,
17,2099,,0.35339176654815674,,,
17,2105,,,0.8795661926269531,0.7872799634933472,0.5430741906166077
17,2105,0.37667450308799744,,,,
18,2149,,0.3487514853477478,,,
18,2199,,0.48280709981918335,,,
18,2222,,,0.891441822052002,0.799358606338501,0.5054709315299988
18,2222,0.36758843064308167,,,,
19,2249,,0.4330538213253021,,,
19,2299,,0.34887006878852844,,,
19,2339,,,0.8860139846801758,0.788765013217926,0.5661073327064514
19,2339,0.3578422963619232,,,,
20,2349,,0.32893723249435425,,,
20,2399,,0.5014846324920654,,,
20,2449,,0.38159269094467163,,,
20,2456,,,0.8859391212463379,0.7956844568252563,0.5209701061248779
20,2456,0.36527371406555176,,,,
21,2499,,0.31320518255233765,,,
21,2549,,0.43652549386024475,,,
21,2573,,,0.8865489959716797,0.7982640862464905,0.5135458111763
21,2573,0.3515300750732422,,,,
22,2599,,0.3099020719528198,,,
22,2649,,0.30996835231781006,,,
22,2690,,,0.8817160129547119,0.7932862639427185,0.5297185778617859
22,2690,0.34092873334884644,,,,
23,2699,,0.3136354088783264,,,
23,2749,,0.32833975553512573,,,
23,2799,,0.2881932258605957,,,
23,2807,,,0.8863546252250671,0.8004752397537231,0.5098060965538025
23,2807,0.3419490456581116,,,,
24,2849,,0.3251398801803589,,,
24,2899,,0.4105243384838104,,,
24,2924,,,0.886203408241272,0.7984181046485901,0.5289755463600159
24,2924,0.3337751030921936,,,,
25,2949,,0.27018505334854126,,,
25,2999,,0.4023221433162689,,,
25,3041,,,0.8887419104576111,0.803153932094574,0.5301377773284912
25,3041,0.32775968313217163,,,,
26,3049,,0.48180878162384033,,,
26,3099,,0.3643868863582611,,,
26,3149,,0.27984923124313354,,,
26,3158,,,0.889685869216919,0.8016357421875,0.5345821976661682
26,3158,0.3347470164299011,,,,
27,3199,,0.38100725412368774,,,
27,3249,,0.34366878867149353,,,
