epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,7,,,0.8487038016319275,0.7666666507720947,0.6592874526977539
0,7,0.6825739145278931,,,,
1,15,,,0.8410062789916992,0.768750011920929,0.7328993082046509
1,15,0.6774527430534363,,,,
2,23,,,0.8667408227920532,0.7802083492279053,0.6451003551483154
2,23,0.6128000020980835,,,,
3,31,,,0.8703526258468628,0.784375011920929,0.6333692073822021
3,31,0.619425356388092,,,,
4,39,,,0.8727982044219971,0.7927082777023315,0.6452503800392151
4,39,0.5826250910758972,,,,
5,47,,,0.8855735063552856,0.8083332777023315,0.6370726227760315
5,47,0.5681849718093872,,,,
6,49,,0.5390225648880005,,,
6,55,,,0.8836938142776489,0.8052083253860474,0.6189035177230835
6,55,0.558168888092041,,,,
7,63,,,0.8868653774261475,0.8166667222976685,0.6206140518188477
7,63,0.5552508234977722,,,,
8,71,,,0.8874167203903198,0.8239583373069763,0.6088396906852722
8,71,0.5429489612579346,,,,
9,79,,,0.8989901542663574,0.84375,0.5738564729690552
9,79,0.5314255356788635,,,,
10,87,,,0.9068681001663208,0.8531249761581421,0.6452400088310242
10,87,0.5188543200492859,,,,
11,95,,,0.8982197046279907,0.8489583134651184,0.5554770231246948
11,95,0.5131580233573914,,,,
12,99,,0.49939703941345215,,,
12,103,,,0.8845500946044922,0.8239583373069763,0.531826376914978
12,103,0.49204033613204956,,,,
13,111,,,0.8912228345870972,0.8406250476837158,0.5358110666275024
13,111,0.4840161204338074,,,,
14,119,,,0.9005905985832214,0.8479166626930237,0.5693984031677246
14,119,0.4732501208782196,,,,
15,127,,,0.8902108073234558,0.8302083015441895,0.5141602754592896
15,127,0.4702911674976349,,,,
16,135,,,0.9035161733627319,0.8520833253860474,0.5201445817947388
16,135,0.473819375038147,,,,
17,143,,,0.9095482230186462,0.8552083373069763,0.5576280355453491
17,143,0.46323493123054504,,,,
18,149,,0.4156911373138428,,,
18,151,,,0.8879006505012512,0.8229166269302368,0.4987194538116455
18,151,0.4642585813999176,,,,
19,159,,,0.9039883613586426,0.8489583730697632,0.5042927265167236
19,159,0.46115291118621826,,,,
20,167,,,0.9123665690422058,0.8583333492279053,0.5398809909820557
20,167,0.45055195689201355,,,,
21,175,,,0.8917090892791748,0.828125,0.4876251220703125
21,175,0.44325077533721924,,,,
22,183,,,0.9169783592224121,0.8604167103767395,0.565152645111084
22,183,0.4474032521247864,,,,
23,191,,,0.8960088491439819,0.8322916030883789,0.4862096905708313
23,191,0.44290804862976074,,,,
24,199,,0.5057171583175659,,,
24,199,,,0.9133737087249756,0.8541666865348816,0.5065062046051025
24,199,0.4296044111251831,,,,
25,207,,,0.9026199579238892,0.8416666984558105,0.4831339716911316
25,207,0.42263633012771606,,,,
26,215,,,0.9116295576095581,0.8531249761581421,0.4939422905445099
26,215,0.431674987077713,,,,
27,223,,,0.9146555662155151,0.8572916984558105,0.507884681224823
27,223,0.4195164442062378,,,,
28,231,,,0.9101750254631042,0.8500000238418579,0.4857217073440552
28,231,0.41758453845977783,,,,
29,239,,,0.9110008478164673,0.8510416746139526,0.4902693033218384
29,239,0.41294485330581665,,,,
30,247,,,0.9167899489402771,0.8572916388511658,0.49812114238739014
30,247,0.41220420598983765,,,,
31,249,,0.34795254468917847,,,
31,255,,,0.9109867215156555,0.8520833849906921,0.4897940456867218
31,255,0.41254642605781555,,,,
32,263,,,0.9058762788772583,0.8479167222976685,0.4722767770290375
32,263,0.4143359363079071,,,,
