epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,49,,0.6915079355239868,,,
0,99,,0.6436376571655273,,,
0,116,,,0.7253474593162537,0.5172938704490662,0.6112198233604431
0,116,0.6257115006446838,,,,
1,149,,0.6048148274421692,,,
1,199,,0.5834695100784302,,,
1,233,,,0.8121829628944397,0.6573989987373352,0.60371994972229
1,233,0.6094655394554138,,,,
2,249,,0.6506717205047607,,,
2,299,,0.508062481880188,,,
2,349,,0.5363113880157471,,,
2,350,,,0.8384066820144653,0.6910431385040283,0.5801694393157959
2,350,0.5868686437606812,,,,
3,399,,0.43521350622177124,,,
3,449,,0.563858151435852,,,
3,467,,,0.8582192659378052,0.7247371673583984,0.55007404088974
3,467,0.5531225204467773,,,,
4,499,,0.6252408027648926,,,
4,549,,0.5808999538421631,,,
4,584,,,0.8653480410575867,0.7413613796234131,0.5439426302909851
4,584,0.5371021628379822,,,,
5,599,,0.48924148082733154,,,
5,649,,0.5633291006088257,,,
5,699,,0.6417160630226135,,,
5,701,,,0.8732641935348511,0.7581073641777039,0.5461719036102295
5,701,0.5245985984802246,,,,
6,749,,0.5159415006637573,,,
6,799,,0.42518723011016846,,,
6,818,,,0.8743341565132141,0.7611565589904785,0.5261579155921936
6,818,0.5169965624809265,,,,
7,849,,0.49631166458129883,,,
7,899,,0.4205630421638489,,,
7,935,,,0.885109007358551,0.7833093404769897,0.5070967674255371
7,935,0.49967390298843384,,,,
8,949,,0.43471255898475647,,,
8,999,,0.6387299299240112,,,
8,1049,,0.495604008436203,,,
8,1052,,,0.8946069478988647,0.7922744750976562,0.49478989839553833
8,1052,0.48757585883140564,,,,
9,1099,,0.49990415573120117,,,
9,1149,,0.4353991746902466,,,
9,1169,,,0.8994842767715454,0.8065688610076904,0.48720473051071167
9,1169,0.4691362679004669,,,,
10,1199,,0.5120294094085693,,,
10,1249,,0.4628486633300781,,,
10,1286,,,0.9041327834129333,0.808527946472168,0.4956052899360657
