epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,49,,0.6399672031402588,,,
0,99,,0.6381872296333313,,,
0,116,,,0.6986944675445557,0.5611050128936768,0.6423267722129822
0,116,0.6170910000801086,,,,
1,149,,0.5607008934020996,,,
1,199,,0.656347393989563,,,
1,233,,,0.7933856248855591,0.6725456714630127,0.6233751177787781
1,233,0.6000243425369263,,,,
2,249,,0.6267027854919434,,,
2,299,,0.49646055698394775,,,
2,349,,0.7003408074378967,,,
2,350,,,0.8055567741394043,0.6863195896148682,0.6312558650970459
2,350,0.5754284262657166,,,,
3,399,,0.6675832867622375,,,
3,449,,0.5713587403297424,,,
3,467,,,0.8093215227127075,0.694464921951294,0.6169600486755371
3,467,0.5303025245666504,,,,
4,499,,0.43373197317123413,,,
4,549,,0.37984567880630493,,,
4,584,,,0.8125820159912109,0.7027328014373779,0.623168408870697
4,584,0.5121158361434937,,,,
5,599,,0.4396119713783264,,,
5,649,,0.42346125841140747,,,
5,699,,0.5188881158828735,,,
5,701,,,0.8211369514465332,0.714766800403595,0.6252176761627197
5,701,0.49618545174598694,,,,
6,749,,0.46685779094696045,,,
6,799,,0.41898369789123535,,,
6,818,,,0.8260011672973633,0.7237398624420166,0.6004942655563354
6,818,0.4797236919403076,,,,
7,849,,0.5096027255058289,,,
7,899,,0.5341613292694092,,,
7,935,,,0.8285695314407349,0.7281344532966614,0.6272251009941101
7,935,0.46842706203460693,,,,
8,949,,0.531822919845581,,,
8,999,,0.41899344325065613,,,
8,1049,,0.3337671160697937,,,
8,1052,,,0.8393380641937256,0.744292140007019,0.59337317943573
8,1052,0.44891539216041565,,,,
9,1099,,0.5201404094696045,,,
9,1149,,0.5152963399887085,,,
9,1169,,,0.8303734660148621,0.7352781891822815,0.5984643697738647
9,1169,0.43477174639701843,,,,
10,1199,,0.39457055926322937,,,
10,1249,,0.39679932594299316,,,
10,1286,,,0.8369566202163696,0.7427642941474915,0.6009685397148132
10,1286,0.4283539652824402,,,,
11,1299,,0.42638134956359863,,,
11,1349,,0.4416252672672272,,,
11,1399,,0.42190220952033997,,,
11,1403,,,0.8283782005310059,0.7343788146972656,0.8336399793624878
11,1403,0.40424206852912903,,,,
12,1449,,0.4579373598098755,,,
12,1499,,0.33139270544052124,,,
12,1520,,,0.8562867641448975,0.7651050686836243,0.5913289785385132
12,1520,0.404677152633667,,,,
13,1549,,0.3445930480957031,,,
13,1599,,0.28991490602493286,,,
13,1637,,,0.8526477813720703,0.761793851852417,0.6261456608772278
13,1637,0.38479316234588623,,,,
14,1649,,0.28590863943099976,,,
14,1699,,0.3152698278427124,,,
14,1749,,0.347663015127182,,,
14,1754,,,0.8481243848800659,0.7566583156585693,0.6406617164611816
14,1754,0.38694116473197937,,,,
15,1799,,0.3720797896385193,,,
15,1849,,0.33109045028686523,,,
15,1871,,,0.8481487035751343,0.7529484629631042,0.6546285152435303
15,1871,0.3630513548851013,,,,
16,1899,,0.28703391551971436,,,
16,1949,,0.4058067202568054,,,
16,1988,,,0.8558979034423828,0.7642159461975098,0.6036587357521057
16,1988,0.3613763451576233,,,,
17,1999,,0.3873883783817291,,,
17,2049,,0.34719234704971313,,,
17,2099,,0.3328400254249573,,,
17,2105,,,0.8618229627609253,0.7733321189880371,0.6078141927719116
17,2105,0.3527689576148987,,,,
18,2149,,0.3600764870643616,,,
18,2199,,0.32972195744514465,,,
18,2222,,,0.8606420755386353,0.7715998291969299,0.6306398510932922
18,2222,0.34277018904685974,,,,
19,2249,,0.3673552870750427,,,
19,2299,,0.2875862121582031,,,
19,2339,,,0.8639540672302246,0.7741037011146545,0.6314210295677185
19,2339,0.3390592932701111,,,,
20,2349,,0.293443500995636,,,
20,2399,,0.23825465142726898,,,
20,2449,,0.30753451585769653,,,
20,2456,,,0.8610949516296387,0.7724583148956299,0.6228853464126587
20,2456,0.33860257267951965,,,,
21,2499,,0.34079882502555847,,,
21,2549,,0.2934114336967468,,,
21,2573,,,0.8546741604804993,0.7653094530105591,0.6801522970199585
21,2573,0.32550978660583496,,,,
22,2599,,0.20922014117240906,,,
22,2649,,0.30510014295578003,,,
22,2690,,,0.857987642288208,0.7723561525344849,0.7228000164031982
22,2690,0.3268747925758362,,,,
23,2699,,0.261195570230484,,,
23,2749,,0.3075909912586212,,,
23,2799,,0.24492770433425903,,,
23,2807,,,0.8615535497665405,0.7761272192001343,0.6453996896743774
23,2807,0.31073299050331116,,,,
24,2849,,0.3309433162212372,,,
24,2899,,0.2926591634750366,,,
24,2924,,,0.8569211363792419,0.7673534154891968,0.6647149920463562
24,2924,0.3131515085697174,,,,
25,2949,,0.39216217398643494,,,
25,2999,,0.28319811820983887,,,
25,3041,,,0.8570172786712646,0.7714669704437256,0.6882087588310242
25,3041,0.304696649312973,,,,
26,3049,,0.4417318105697632,,,
26,3099,,0.32706719636917114,,,
26,3149,,0.2636609375476837,,,
26,3158,,,0.8540139198303223,0.7693003416061401,0.7120365500450134
26,3158,0.3099018931388855,,,,
27,3199,,0.3681586980819702,,,
27,3249,,0.31560513377189636,,,
27,3275,,,0.8625789880752563,0.7779310345649719,0.6572250723838806
27,3275,0.2893320620059967,,,,
28,3299,,0.2480529248714447,,,
28,3349,,0.28570228815078735,,,
28,3392,,,0.8657065629959106,0.7791421413421631,0.6833499670028687
28,3392,0.2812735438346863,,,,
29,3399,,0.21413666009902954,,,
29,3449,,0.24202698469161987,,,
29,3499,,0.22140590846538544,,,
29,3509,,,0.8565351963043213,0.770301878452301,0.6866552829742432
29,3509,0.27485185861587524,,,,
30,3549,,0.3189728260040283,,,
30,3599,,0.260245144367218,,,
30,3626,,,0.8610221147537231,0.7749009132385254,0.7270165681838989
30,3626,0.2778366208076477,,,,
31,3649,,0.3718811869621277,,,
31,3699,,0.5237144827842712,,,
31,3743,,,0.8584903478622437,0.7718604803085327,0.696635365486145
31,3743,0.28035879135131836,,,,
32,3749,,0.3343071937561035,,,
32,3799,,0.35388919711112976,,,
32,3849,,0.2719325125217438,,,
32,3860,,,0.8611136674880981,0.7754936218261719,0.7134169340133667
32,3860,0.26629188656806946,,,,
33,3899,,0.2510735094547272,,,
33,3949,,0.2471434772014618,,,
33,3977,,,0.8536874055862427,0.7666686773300171,0.7284568548202515
33,3977,0.26342615485191345,,,,
34,3999,,0.35649847984313965,,,
34,4049,,0.30981242656707764,,,
34,4094,,,0.8629029393196106,0.779464066028595,0.714154064655304
34,4094,0.2657460570335388,,,,
35,4099,,0.19953180849552155,,,
35,4149,,0.23670057952404022,,,
35,4199,,0.23549208045005798,,,
35,4211,,,0.8634617328643799,0.7781303524971008,0.7349057793617249
35,4211,0.2513521909713745,,,,
36,4249,,0.2003782093524933,,,
