epoch,step,train_loss_epoch,train_loss_step,val/prc,val/roc,val_loss
0,7,,,0.8543882369995117,0.778124988079071,0.6696562767028809
0,7,0.6880558133125305,,,,
1,15,,,0.8355419635772705,0.7635416984558105,0.6707646250724792
1,15,0.6431284546852112,,,,
2,23,,,0.8704712390899658,0.7875000238418579,0.6301235556602478
2,23,0.5962131023406982,,,,
3,31,,,0.8746640682220459,0.7947916388511658,0.6436495780944824
3,31,0.5797045230865479,,,,
4,39,,,0.8817330598831177,0.8041666746139526,0.6316336989402771
4,39,0.5694242715835571,,,,
5,47,,,0.8816326856613159,0.8010417222976685,0.6325757503509521
5,47,0.5626900792121887,,,,
6,49,,0.5276802182197571,,,
6,55,,,0.8893096446990967,0.8197916746139526,0.6095033884048462
6,55,0.5533971190452576,,,,
7,63,,,0.8932292461395264,0.8312499523162842,0.609574556350708
7,63,0.5492791533470154,,,,
8,71,,,0.9017208814620972,0.8458333611488342,0.6011431813240051
8,71,0.5367140173912048,,,,
9,79,,,0.8915384411811829,0.8302083611488342,0.5662696361541748
9,79,0.524289071559906,,,,
10,87,,,0.9037885665893555,0.8531250357627869,0.5851123332977295
10,87,0.5075289607048035,,,,
11,95,,,0.8995851874351501,0.8447916507720947,0.5635371208190918
11,95,0.4888438284397125,,,,
12,99,,0.4713815748691559,,,
12,103,,,0.8886910676956177,0.8229166865348816,0.5379354357719421
12,103,0.4741678833961487,,,,
13,111,,,0.8808904886245728,0.8135416507720947,0.5161150693893433
13,111,0.4712742567062378,,,,
14,119,,,0.9008592963218689,0.8416666984558105,0.5158460140228271
14,119,0.4569167196750641,,,,
15,127,,,0.8835904598236084,0.8166666626930237,0.5054477453231812
15,127,0.4703652858734131,,,,
16,135,,,0.9185635447502136,0.8760417103767395,0.5560351610183716
16,135,0.5043684244155884,,,,
17,143,,,0.9121518731117249,0.8583332896232605,0.5130162239074707
17,143,0.4798278212547302,,,,
18,149,,0.40407246351242065,,,
18,151,,,0.9113516807556152,0.856249988079071,0.50580894947052
18,151,0.46398699283599854,,,,
19,159,,,0.9076054096221924,0.8510416746139526,0.502010703086853
19,159,0.4417200982570648,,,,
20,167,,,0.9110231995582581,0.8531249761581421,0.5166352391242981
20,167,0.43423041701316833,,,,
21,175,,,0.897809624671936,0.8343750238418579,0.48824483156204224
21,175,0.4260307550430298,,,,
22,183,,,0.9181311726570129,0.8614583015441895,0.5456060171127319
22,183,0.4298957288265228,,,,
23,191,,,0.9165613651275635,0.8583333492279053,0.5049450397491455
23,191,0.4287746250629425,,,,
24,199,,0.46845218539237976,,,
24,199,,,0.9163156151771545,0.8541666865348816,0.48522499203681946
24,199,0.41616615653038025,,,,
25,207,,,0.9076565504074097,0.84375,0.4792481064796448
25,207,0.4156751334667206,,,,
26,215,,,0.9196898937225342,0.8614583015441895,0.4897240996360779
26,215,0.4245038628578186,,,,
